品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
2,75.23703143,74.51599249,77.80531758,84.7161122,73.4458753,72.48648275,77.59226975,81.09249372,2,20,2,10,5,6,1,36,6,12,4,4,20,8,9,15,25,0
2,78.40481945,81.64532161,59.18261714,74.08157516,82.24337479,66.66457788,84.44443909,84.42025956,2,20,3,1,3,5,1,45,6,22,2,3,30,20,20,0,0,0
2,85.36894535,82.21977934,81.55817068,92.56066173,82.6138424,80.52038403,82.34645282,81.09249372,2,42,2,15,5,6,1,43,4,20,2,2,19,14,15,20,10,0
2,82.10180278,77.80346762,74.05246448,77.76704377,77.76249789,86.13606108,88.88352277,88.87254642,2,35,2,10,4,5,2,36,6,12,6,2,30,18,20,10,5,0
2,88.92278981,91.30868468,74.05246448,88.87519312,84.24313826,75.56167793,73.32322586,85.54478058,2,30,1,3,3,5,1,32,6,8,2,4,28,13,17,25,0,0
2,75.59024176,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,37,2,10,3,5,1,39,5,15,4,2,24,14,20,0,0,0
2,62.2744415,64.26033841,59.18261714,66.65889442,68.12003944,66.66457788,71.04317701,66.65690932,1,9,3,9,3,5,1,33,6,9,4,3,25,18,10,30,10,0
2,66.53755202,61.09199436,74.05246448,67.08076321,61.92139995,61.70587178,66.99226406,63.32914348,2,44,1,15,3,5,1,45,6,20,3,4,22,17,17,0,0,0
2,77.00889266,73.34924375,74.19740745,74.08157516,82.38935755,79.98567074,80.06640397,77.41543272,2,34,1,8,5,6,1,35,5,12,7,9,20,15,10,40,10,0
2,72.40635542,79.5446741,85.16608081,84.7161122,80.77833322,80.52038403,82.2254388,81.86771957,2,35,2,8,6,6,2,36,5,10,7,9,25,16,15,25,10,0
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,1,28,2,5,3,5,1,41,5,18,6,5,29,19,11,10,25,0
2,78.34947453,80.04628412,74.19740745,85.1897245,69.6708332,64.124096,71.0551998,69.98467517,2,34,1,12,4,5,2,35,6,11,4,2,37,28,30,17,5,0
2,88.92278981,89.67823808,85.16608081,85.6115933,88.86999791,86.13606108,84.44443909,88.87254642,2,29,1,5,3,5,1,30,6,6,4,2,35,20,10,0,0,1
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,28,1,4,3,5,1,41,5,18,5,6,31,20,19,0,0,1
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,1,28,2,4,3,5,1,38,6,12,4,6,39,14,19,0,20,0
2,93.9113835,96.33736629,85.16608081,96.29787385,93.66111187,88.55428531,91.1755944,92.97553812,1,32,1,7,6,6,2,33,6,10,3,2,46,18,21,0,28,0
2,87.07429814,86.52495475,85.16608081,88.87519312,85.85416258,88.88277078,88.88352277,88.87254642,2,28,1,5,3,5,1,41,6,15,4,2,41,16,13,18,20,0
2,87.99595038,90.94126646,77.80531758,88.87519312,88.86999791,91.95796595,90.98150904,92.20031227,2,36,2,11,3,5,1,37,7,11,4,1,50,10,20,15,30,0
2,88.92278981,88.91681971,85.16608081,85.6115933,85.79393203,88.88277078,88.88352277,88.87254642,2,28,1,4,3,5,1,37,4,15,4,2,43,17,12,0,25,0
2,98.00601095,91.92105457,99.0325502,96.71974265,87.3447258,91.62948048,93.27358067,95.87737327,2,28,1,5,6,6,2,29,6,6,6,2,43,16,23,0,20,0
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,28,1,3,3,5,1,41,5,17,4,2,41,16,27,0,0,1
2,84.32025257,83.23747961,77.95026056,88.87519312,88.70574362,83.06086591,88.6894374,85.89407573,2,36,2,6,3,5,1,38,4,13,5,4,10,6,3,0,55,0
2,97.07917152,90.04565629,88.91893392,96.29787385,91.88583325,97.24515753,90.98150904,96.65259912,1,9,2,3,5,6,1,34,6,9,3,5,27,17,8,20,30,0
2,88.92278981,81.45836097,81.55817068,88.87519312,82.7780967,83.06086591,84.49346486,84.76955472,2,29,2,7,3,5,1,41,5,17,4,7,38,22,17,10,20,0
2,77.00889266,70.75033926,74.19740745,66.65889442,79.22753946,71.95176946,73.33524865,73.66173617,2,30,2,6,4,5,2,37,4,15,2,3,50,32,15,30,25,0
2,71.29713052,65.42708715,62.93884815,62.97342581,65.35421061,66.99306336,59.98094928,62.55391762,1,20,2,10,3,5,1,35,6,12,4,4,39,20,11,30,20,0
2,83.52045368,81.09094276,85.16608081,85.6115933,82.6138424,86.13606108,84.31140228,85.54478058,2,29,2,7,3,5,1,41,5,16,4,7,14,9,4,0,55,0
2,90.21440017,87.04142143,85.16608081,85.1897245,85.95818633,89.21125626,91.1755944,89.64777228,2,5,3,4,4,5,2,28,4,3,7,9,15,10,10,25,10,0
2,99.0368881,99.0301718,99.0325502,95.82426155,88.86999791,94.16996236,91.16357162,92.54960742,2,25,2,15,3,5,1,45,5,22,4,7,31,15,17,15,0,1
2,85.04342101,80.80770249,92.52684404,78.66252487,71.50634238,86.13606108,75.49428348,74.01103133,2,8,2,9,3,5,1,34,6,9,6,4,49,19,19,20,20,0
2,80.56792431,82.34186945,70.44455435,78.66252487,88.64551306,88.01957202,77.78635512,86.32000643,2,4,4,3,4,5,2,31,3,5,6,7,13,10,9,20,15,0
2,78.73553097,77.80346762,77.80531758,84.7161122,82.24337479,86.13606108,77.72530655,78.53995373,2,36,1,7,3,5,1,38,6,14,6,7,20,13,10,20,0,0
2,86.70434003,88.91681971,85.16608081,84.7161122,77.92675219,80.52038403,86.59145113,84.76955472,2,38,1,12,3,5,1,39,3,13,4,2,30,15,18,0,0,1
2,80.7664081,84.500508,59.46925564,85.6115933,87.09471929,83.5955792,84.44443909,74.01103133,2,5,3,3,5,6,1,36,4,12,6,2,40,35,30,20,10,0
2,92.64745914,86.63609105,85.31102379,92.61240524,87.46518691,88.34805749,82.33443003,93.32483328,2,8,2,6,3,5,1,37,6,13,5,6,30,25,15,15,15,0
2,71.68318697,80.23324475,77.80531758,74.97705625,77.76249789,69.41128758,77.77433233,77.76472787,2,8,2,3,3,5,1,36,6,12,4,2,40,35,30,10,10,0
2,74.49776466,72.98182553,77.80531758,77.76704377,69.89531806,75.02696464,75.49428348,77.76472787,2,8,3,6,3,5,1,40,5,13,5,3,43,28,30,18,16,0
2,77.80869155,80.80770249,77.80531758,81.03064359,84.07888396,80.52038403,80.05438118,77.76472787,2,5,3,10,5,6,1,31,6,5,5,5,15,9,7,0,0,0
2,87.27278194,87.04142143,81.55817068,89.29706191,87.56921065,85.80757561,86.54242535,81.01585818,2,30,1,6,4,6,1,32,6,6,6,4,16,10,13,0,0,1
2,77.80869155,74.51599249,77.80531758,81.03064359,80.77833322,83.5955792,82.16439024,81.09249372,2,35,1,10,3,5,1,37,6,11,1,7,20,15,10,0,0,0
2,72.09692941,74.51599249,77.80531758,77.76704377,77.59824359,86.13606108,77.71328377,74.08766687,1,6,1,5,3,5,1,28,6,4,2,4,27,13,10,40,10,0
2,87.07429814,79.82791437,85.16608081,77.76704377,77.53801304,80.52038403,82.34645282,81.86771957,2,35,2,15,4,6,1,37,5,13,5,5,24,13,11,32,5,0
2,78.91791644,83.52071989,85.16608081,78.66252487,85.62967773,83.06086591,84.31140228,77.76472787,2,30,1,5,5,6,1,31,6,5,2,5,28,18,12,35,7,0
2,67.80381817,75.68274124,63.08379112,70.81797534,65.41444116,61.3773863,62.22605821,63.32914348,2,26,1,8,3,5,1,27,6,3,3,4,20,16,10,30,6,0
2,81.68806034,74.51599249,81.55817068,77.76704377,79.70203081,83.5955792,79.8723186,73.66173617,2,30,1,10,3,6,1,32,5,6,6,5,24,14,11,11,3,0
2,82.82497123,86.89237296,81.55817068,85.6115933,85.62967773,85.80757561,88.88352277,84.76955472,2,34,1,5,4,5,2,37,6,11,6,2,38,22,30,0,0,1
2,77.80869155,77.80346762,70.29961138,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,40,1,13,3,5,1,41,5,17,7,9,60,55,40,0,0,0
2,77.80869155,77.80346762,77.80531758,81.03064359,79.06328516,80.52038403,77.77433233,74.43696203,2,15,2,8,5,6,1,34,5,9,3,5,13,7,10,10,5,0
2,83.21102768,81.09094276,74.19740745,74.50344395,82.30360534,77.44518886,77.90736913,73.66173617,1,11,2,2,5,6,1,27,5,3,5,8,16,9,9,15,10,0
2,86.29059759,85.91258485,74.19740745,71.29158764,71.61036612,64.65405034,80.06640397,76.98950202,2,28,3,8,5,6,1,29,6,8,7,9,19,13,9,23,11,0
2,77.93573209,88.91681971,85.16608081,84.7161122,87.6294412,88.88277078,91.1755944,84.76955472,2,10,2,8,5,6,1,32,6,8,7,9,25,8,10,38,0,0
2,80.99257789,85.62934458,81.55817068,85.1897245,85.62967773,86.13606108,88.88352277,85.54478058,2,34,1,3,4,5,2,35,6,12,6,3,22,10,10,0,0,0
2,81.68806034,83.23747961,74.19740745,85.6115933,82.6138424,83.5955792,84.44443909,85.89407573,1,9,1,5,5,6,1,30,5,5,6,5,26,13,5,10,10,0
2,80.70587599,79.82791437,70.29961138,77.29343146,80.94258752,75.56167793,82.16439024,75.21218788,2,30,2,10,3,5,1,31,5,8,4,2,23,7,11,0,20,0
2,75.23703143,77.80346762,77.80531758,77.76704377,72.91115339,77.77367433,68.76312816,70.33397033,2,30,1,10,3,5,1,36,5,12,2,2,24,7,7,20,25,0
2,77.80869155,73.53620438,77.80531758,74.08157516,71.50634238,69.41128758,66.84720447,69.98467517,2,30,1,6,3,5,1,31,6,7,6,2,20,10,15,20,10,0
2,77.48316721,73.53620438,85.16608081,81.03064359,77.70226734,77.44518886,77.9684177,70.75990103,2,30,1,10,3,6,1,32,6,7,5,5,24,14,10,12,8,0
2,61.29225715,62.42285229,59.18261714,59.23621369,61.80365337,60.84267301,59.99503514,59.65208248,1,24,1,13,6,6,2,40,6,14,7,9,36,22,15,36,0,0
2,68.54308495,78.37792536,81.55817068,70.34436303,76.21170413,76.57922214,73.33524865,69.63538001,2,20,1,15,3,5,1,38,5,12,5,4,30,9,10,25,20,0
2,85.04342101,84.64955647,81.55817068,88.87519312,80.83856378,83.06086591,84.31140228,84.76955472,1,10,1,4,3,5,1,36,6,10,5,2,30,12,9,55,0,0
2,75.77781441,82.07073087,81.55817068,76.87156267,74.68643201,77.77367433,80.06640397,77.76472787,2,15,4,3,4,5,2,46,6,20,9,11,40,35,30,0,0,0
2,83.33806822,85.91258485,85.16608081,77.76704377,80.94258752,80.52038403,84.49346486,84.76955472,2,13,1,12,4,5,2,39,4,14,7,9,9,4,6,40,0,0
2,85.04342101,86.48704258,88.91893392,85.6115933,85.79393203,85.80757561,88.88352277,84.76955472,2,29,1,5,3,5,1,31,4,7,3,8,11,6,9,10,5,0
2,71.29713052,74.79923276,70.44455435,74.08157516,66.43051302,72.48648275,68.82417673,66.65690932,2,30,1,5,3,5,1,32,4,6,5,8,15,10,13,18,0,0
2,77.62630608,76.54043924,74.05246448,73.60796285,75.98721927,77.77367433,75.67634606,69.98467517,2,17,2,12,3,5,1,36,6,12,5,4,16,10,7,35,11,0
2,83.01254388,82.90834999,74.19740745,82.34799348,80.61407893,77.44518886,79.93336716,78.11402303,2,37,1,8,3,5,1,39,5,14,7,9,19,13,15,15,13,0
2,78.91791644,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,15,1,4,3,5,1,31,6,6,5,5,18,10,9,25,10,0
2,73.14562219,76.54043924,74.05246448,77.76704377,74.21194065,72.48648275,77.77433233,81.44178887,1,13,2,7,5,6,1,34,5,8,4,6,18,11,12,0,0,0
2,88.92278981,88.91681971,85.16608081,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,31,1,7,3,5,1,33,6,8,6,2,20,12,15,0,0,1
2,75.56255577,73.78115606,74.19740745,70.81797534,82.24337479,83.5955792,75.4452577,63.32914348,2,38,4,8,5,6,1,39,5,15,3,5,20,11,8,0,13,0
2,73.53167864,74.79923276,74.19740745,77.76704377,74.74666256,75.02696464,73.38427443,74.43696203,2,33,1,10,4,5,2,34,5,9,4,2,29,22,25,17,0,0
2,82.10180278,81.09094276,85.16608081,81.92612469,82.7780967,83.5955792,82.34645282,85.54478058,2,35,2,16,5,6,1,37,4,13,5,5,20,11,10,30,7,0
2,85.04342101,85.91258485,81.55817068,78.24065607,82.6138424,86.13606108,77.58024696,84.76955472,1,5,1,3,5,6,1,36,4,12,4,2,20,14,15,10,10,0
2,81.68806034,73.25296411,70.44455435,74.50344395,77.82272845,75.02696464,82.16439024,73.66173617,2,30,2,10,3,6,1,32,6,7,3,5,26,16,12,16,5,0
2,81.50567488,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,6,1,6,5,6,1,39,6,10,6,2,34,25,21,20,0,0
2,74.66858952,62.15171372,48.21069634,60.12875725,64.87971925,53.0102406,57.71293404,67.00620448,2,10,2,12,3,5,1,36,6,10,3,2,30,11,15,20,0,0
2,72.82009786,68.60380241,74.05246448,74.08157516,69.89531806,83.06086591,73.20221184,78.53995373,2,25,2,4,3,5,1,41,5,15,3,6,19,9,12,25,0,0
2,66.69459328,67.95314392,74.05246448,66.65889442,69.89531806,71.95176946,68.76312816,66.65690932,2,31,1,8,3,5,1,33,6,8,6,3,18,12,14,0,0,0
2,78.54795832,61.86847345,66.54338037,77.76704377,74.68643201,74.69847916,66.66514189,77.76472787,2,39,1,10,5,6,1,41,3,16,4,4,18,12,13,35,3,0
2,75.96019988,76.54043924,66.69170125,81.45251238,74.68643201,77.44518886,68.94519074,77.76472787,2,34,2,6,5,6,1,35,3,12,1,7,18,9,15,0,0,0
2,82.22884332,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,31,1,8,3,5,1,33,6,6,4,2,17,10,11,0,0,0
2,78.11811755,72.00203742,85.16608081,74.97705625,77.53801304,77.44518886,73.52933401,80.66656302,2,40,2,20,5,6,2,41,6,20,4,4,25,20,12,50,0,0
2,71.35766264,70.24872925,66.83664422,71.23984413,69.8350875,72.48648275,77.77433233,75.21218788,2,6,1,8,4,5,2,31,5,7,5,2,30,15,13,30,11,0
2,77.21256364,80.95675095,77.80531758,81.03064359,80.61407893,78.30838762,77.90736913,73.66173617,1,25,2,8,3,5,1,32,5,7,3,4,35,20,25,0,0,0
2,84.32025257,85.54516664,81.55817068,81.45251238,82.6138424,83.5955792,82.20139323,81.86771957,1,10,1,8,3,5,1,36,6,12,6,7,40,30,30,15,5,0
2,73.2061543,67.95314392,59.33093802,70.34436303,69.73106376,57.76470989,71.23726238,70.75990103,2,33,1,10,5,6,1,35,5,14,6,2,40,15,15,0,0,0
2,77.80869155,82.83214924,77.80531758,77.76704377,85.62967773,88.88277078,77.77433233,85.19548542,1,15,1,5,3,5,1,37,4,12,4,3,40,30,20,25,7,0
2,79.45351223,78.97021637,74.05246448,67.08076321,73.9874558,79.98567074,69.13927611,66.30761417,2,42,2,10,5,6,1,44,5,19,3,6,10,8,8,20,40,0
2,73.38853977,80.47857286,74.05246448,73.18609406,76.46171063,75.02696464,77.76230954,77.76472787,2,10,1,9,4,5,2,37,7,10,3,6,10,6,3,0,55,0
2,75.36407197,71.324797,81.55817068,77.76704377,83.85439911,75.56167793,75.4452577,81.09249372,2,10,3,15,4,5,2,41,6,16,3,4,12,7,7,40,10,0
2,83.39341314,82.83214924,85.16608081,81.92612469,80.83856378,86.13606108,86.60347392,84.76955472,1,20,1,1,6,6,2,36,5,12,3,2,12,8,8,25,15,0
2,81.68806034,81.09094276,85.16608081,77.76704377,84.07888396,83.5955792,82.34645282,81.86771957,1,20,1,10,3,6,1,32,5,9,3,5,24,13,12,32,7,0
2,80.38035166,79.06649601,77.80531758,81.45251238,85.62967773,83.06086591,77.77433233,84.76955472,2,12,2,4,3,5,1,35,6,11,5,4,16,9,7,35,10,0
2,75.59024176,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,30,1,6,3,5,1,32,4,8,3,7,19,11,14,11,6,0
2,66.69459328,66.69011554,66.69170125,66.65889442,66.65499787,71.95176946,68.94519074,70.75990103,1,10,1,5,3,5,1,33,6,9,6,4,19,12,7,40,10,0
2,82.64258577,80.00837195,74.19740745,81.50425589,76.35768688,77.44518886,82.20139323,81.09249372,2,38,1,11,3,5,1,40,5,15,5,4,17,12,13,15,11,0
2,78.91791644,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,31,2,7,3,5,1,33,6,7,6,7,19,12,15,0,0,0
2,87.81356492,88.91681971,88.91893392,77.76704377,80.83856378,83.06086591,82.16439024,81.86771957,1,20,2,15,3,6,1,37,5,12,3,5,24,13,10,30,12,0
2,62.40148204,62.99731003,66.69170125,66.65889442,68.43027649,66.66457788,66.66514189,66.65690932,1,20,3,2,4,5,2,40,5,17,4,4,30,5,25,30,0,0
2,74.12780654,75.77902087,81.55817068,81.03064359,79.0030546,80.84886951,77.77433233,74.43696203,2,36,1,2,3,5,1,37,6,17,4,8,11,7,10,0,0,0
2,77.80869155,75.41160266,77.80531758,74.50344395,77.76249789,77.77367433,75.48226069,77.76472787,1,24,1,1,6,6,2,40,6,15,3,4,12,8,9,25,15,0
2,82.4717609,74.79923276,66.69170125,77.76704377,74.52217771,71.95176946,73.20221184,70.75990103,1,11,2,11,3,5,1,36,6,9,6,5,13,8,10,21,8,0
2,77.24024964,78.17088584,74.19740745,78.66252487,77.59824359,72.48648275,77.58024696,78.19065857,2,33,2,10,4,5,2,34,6,9,6,4,18,15,12,10,5,0
2,82.64258577,75.3736905,70.44455435,78.18891256,79.53777651,72.48648275,77.76230954,81.09249372,1,14,3,6,4,6,1,35,5,9,3,4,19,12,13,0,0,0
2,74.25484708,83.19956745,85.16608081,77.76704377,85.85416258,83.06086591,77.78635512,77.76472787,2,34,1,5,4,5,2,35,6,8,4,4,16,8,5,30,6,0
2,70.57396208,76.67463104,70.44455435,69.92249424,68.43027649,72.48648275,64.19100768,74.43696203,2,6,2,4,3,5,1,27,6,4,3,3,19,7,6,20,30,0
2,79.83956868,84.46259583,88.91893392,81.45251238,77.70226734,83.06086591,86.59145113,81.44178887,2,10,2,5,5,6,1,31,6,7,6,5,20,8,10,30,0,0
2,67.62143271,70.09968078,70.44455435,77.76704377,66.65499787,61.3773863,75.49428348,66.23097863,2,26,2,8,3,5,1,27,5,3,3,8,20,14,10,30,9,0
2,69.65230984,73.25296411,70.44455435,70.81797534,69.6708332,72.48648275,73.38427443,74.08766687,2,38,2,14,3,5,1,39,5,15,5,3,29,15,20,35,0,0
2,70.57396208,74.51599249,70.44455435,74.08157516,74.74666256,75.02696464,80.23644376,70.75990103,2,8,1,6,4,5,2,32,6,8,7,9,20,10,16,0,0,0
2,73.92932275,78.56488599,70.44455435,81.45251238,72.91115339,69.41128758,73.38427443,73.66173617,1,4,3,4,3,5,1,26,5,4,4,7,20,12,15,10,5,0
2,78.00717534,83.81193735,77.80531758,89.77067421,87.15494985,86.13606108,80.0053554,74.86289273,2,25,1,15,5,6,1,39,5,20,3,2,20,7,17,30,5,0
2,84.13267991,76.06226115,62.93884815,74.08157516,72.80712964,66.66457788,68.95721353,81.09249372,1,5,1,3,3,5,1,31,5,8,5,4,25,15,15,30,20,0
2,67.08064973,65.38917499,51.82185391,59.70982599,66.26334214,61.3773863,73.38427443,58.87685662,2,33,1,12,5,6,1,35,6,12,5,2,30,13,21,30,10,0
2,87.87409703,88.6714916,85.16608081,85.6115933,90.27480892,91.95796595,93.26155789,77.68809233,1,7,1,9,4,6,1,41,5,16,6,1,30,25,20,25,12,0
2,85.78268779,83.48280772,88.91893392,82.34799348,90.17078518,83.5955792,86.60347392,76.98950202,2,8,2,8,6,6,2,31,6,7,7,9,30,20,15,0,0,1
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,1,25,1,15,3,5,1,41,5,17,3,2,30,25,25,10,0,0
2,79.83956868,79.43391422,85.16608081,88.87519312,79.31329166,83.06086591,73.33524865,74.08766687,2,37,1,16,4,6,1,38,4,16,5,1,35,31,31,10,5,0
2,71.68318697,80.23324475,81.55817068,77.76704377,77.70226734,66.66457788,73.20221184,81.09249372,1,8,1,5,3,5,1,30,6,5,2,2,35,18,15,40,0,0
2,70.57396208,77.80346762,74.19740745,74.50344395,72.91115339,77.77367433,71.0551998,74.08766687,2,10,1,5,3,5,1,29,5,4,3,4,30,14,12,30,10,0
2,78.85738432,82.10864303,85.16608081,74.97705625,82.38935755,79.98567074,84.49346486,70.75990103,2,8,1,5,5,6,1,33,5,9,7,9,30,25,15,30,10,0
2,91.19658452,81.45836097,85.16608081,77.76704377,81.00281808,83.06086591,82.34645282,81.86771957,2,9,1,6,5,6,1,31,6,6,5,3,32,15,9,30,20,0
2,72.9471384,79.82791437,74.05246448,77.76704377,68.43027649,74.69847916,77.77433233,81.86771957,2,16,2,3,5,6,1,49,5,26,4,4,14,8,7,20,0,0
2,59.00398581,66.23363446,40.5632946,82.76986227,72.06459651,68.87657429,68.83112083,56.2446858,2,34,1,1,6,6,3,35,5,14,4,1,24,19,19,30,0,0
2,66.69459328,69.11989267,66.69170125,70.34436303,72.97138394,69.73977306,66.66514189,66.65690932,2,28,2,8,5,6,1,29,6,6,7,9,20,15,10,0,0,0
2,95.04829439,94.49988017,85.16608081,92.13879294,88.86999791,91.62948048,88.88352277,95.87737327,1,9,2,3,5,6,1,34,6,9,3,5,27,14,12,30,0,0
2,75.17649932,64.09121106,55.57808492,52.28420772,57.32277647,69.41128758,66.66514189,66.65690932,1,10,3,5,5,6,1,33,5,10,4,1,70,40,45,20,10,0
2,66.82163382,66.07774564,70.44455435,77.76704377,71.56657293,72.48648275,75.49428348,74.43696203,2,30,3,7,5,6,1,31,6,6,5,2,16,12,11,0,0,0
2,85.04342101,78.45412611,77.80531758,85.6115933,82.55361184,86.13606108,77.77433233,81.86771957,1,15,1,7,3,5,1,32,5,8,5,8,16,7,12,12,8,0
2,64.92041733,67.61847424,51.96354944,69.92249424,56.67951633,74.49225134,69.31945031,74.51359757,2,40,2,15,5,6,1,41,5,16,4,4,24,15,9,40,16,0
2,88.38200683,89.67823808,77.80531758,96.71974265,79.53777651,85.80757561,77.77433233,84.76955472,2,12,2,4,5,6,1,37,5,14,5,4,33,21,23,0,0,0
2,78.91791644,79.06649601,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,1,3,5,3,3,5,1,30,4,9,4,8,10,5,5,20,0,0
2,82.79728523,77.80346762,74.05246448,77.76704377,72.91115339,72.48648275,71.23726238,76.98950202,2,30,1,6,3,5,1,32,5,7,5,7,25,14,14,25,5,0
2,85.96507325,84.64955647,88.91893392,81.92612469,88.86999791,85.80757561,84.31140228,85.54478058,1,5,3,2,5,6,1,26,6,3,6,7,20,10,10,30,5,0
2,71.17527717,76.06226115,70.44455435,81.03064359,75.82296497,72.48648275,75.43323492,70.33397033,2,30,1,10,3,5,1,31,6,8,3,7,23,8,12,0,25,0
2,74.31537919,74.65018429,85.31102379,74.97705625,79.06328516,88.88277078,71.23726238,67.00620448,2,28,1,5,3,5,1,29,6,5,4,8,32,9,15,30,10,0
2,83.93419612,83.19956745,81.55817068,81.92612469,85.79393203,83.06086591,82.16439024,77.33879717,2,27,3,8,6,6,2,28,6,5,3,5,12,7,9,15,13,0
2,78.53185999,79.79000221,74.05246448,81.92612469,66.65499787,75.02696464,82.15236745,81.09249372,2,22,2,3,5,6,1,49,5,25,4,5,18,10,6,20,25,0
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,40,1,20,5,6,1,41,4,20,1,2,20,15,10,30,10,0
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,83.06086591,73.33524865,77.76472787,2,29,1,5,3,5,1,30,6,5,4,7,27,9,8,38,13,0
2,76.69946665,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,30,1,5,3,5,1,32,5,7,3,4,15,10,10,10,5,0
2,77.80869155,77.80346762,81.55817068,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,38,1,13,3,5,1,39,6,13,6,4,19,13,12,15,5,0
2,82.79728523,79.31182411,85.16608081,76.44969388,77.59824359,80.84886951,81.97030487,78.53995373,2,30,1,10,3,5,1,31,6,8,2,3,12,8,3,0,50,0
2,89.10517527,81.45836097,74.05246448,84.7161122,87.09471929,85.80757561,91.16357162,81.09249372,2,33,1,10,3,5,1,35,6,11,4,2,25,13,18,0,40,0
2,77.80869155,74.43181455,74.19740745,71.23984413,73.05713614,71.62328399,75.49428348,81.86771957,2,30,1,10,3,5,1,31,6,7,3,3,30,18,10,20,20,0
2,75.23703143,66.69011554,70.44455435,74.50344395,79.06328516,78.30838762,77.71328377,74.01103133,2,26,1,6,3,5,1,28,6,6,3,4,70,65,56,0,0,0
2,82.41122879,80.19533259,81.55817068,81.45251238,84.07888396,77.77367433,75.48226069,81.86771957,2,31,1,6,3,5,1,32,5,6,4,4,27,19,16,21,6,0
2,79.83956868,79.06649601,77.80531758,81.92612469,77.76249789,77.77367433,79.86029581,77.76472787,2,29,2,7,5,6,1,36,5,12,4,2,9,5,4,20,0,0
2,85.96507325,84.46259583,81.55817068,85.6115933,82.7780967,83.06086591,84.49346486,81.44178887,2,12,3,6,3,5,1,33,4,7,7,9,30,20,18,10,10,0
2,92.47663427,79.62087486,85.16608081,81.45251238,83.85439911,72.48648275,77.77433233,74.08766687,2,26,2,5,5,6,1,28,6,3,6,8,15,5,7,0,0,1
2,64.12293317,59.99307516,66.69170125,66.65889442,63.63916254,61.3773863,59.94600936,62.55391762,1,15,1,5,3,5,1,32,5,5,3,2,15,5,9,20,5,0
2,78.91791644,81.85236112,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,20,2,12,6,6,3,42,5,20,4,1,30,20,23,0,0,0
2,73.2061543,73.34924375,77.80531758,67.55437552,74.74666256,69.73977306,68.77515095,74.86289273,2,30,2,5,3,5,1,31,6,5,4,2,25,21,16,11,6,0
2,73.92932275,64.58149085,62.93884815,70.81797534,60.39884236,68.87657429,82.21341601,67.00620448,1,5,1,5,3,5,1,29,6,6,8,10,20,7,9,20,0,0
2,73.7140641,79.43391422,77.80531758,85.1897245,77.70226734,83.06086591,82.34645282,85.54478058,1,12,2,5,3,5,1,37,5,13,4,7,20,10,12,40,10,0
2,73.92932275,75.77902087,77.80531758,77.76704377,74.52217771,69.41128758,73.38427443,70.75990103,2,38,2,13,5,6,1,39,6,16,3,4,35,23,19,15,13,0
2,83.21102768,85.62934458,88.91893392,85.6115933,85.62967773,86.13606108,82.16439024,84.76955472,2,12,3,5,3,5,1,32,4,6,7,9,30,20,26,10,10,0
2,66.69459328,66.69011554,66.69170125,66.65889442,67.95578514,69.41128758,68.94519074,66.65690932,1,12,1,5,3,5,1,31,6,5,3,4,22,10,7,50,5,0
2,87.2843696,83.11538951,99.0325502,84.7161122,78.23698925,77.97990215,93.31058366,89.22184158,2,18,1,12,3,5,1,39,5,13,3,6,28,16,17,0,0,1
2,77.80869155,72.36945563,63.08379112,77.76704377,71.50634238,72.48648275,75.67634606,73.66173617,1,15,2,9,6,6,2,38,5,11,5,6,13,8,5,15,20,0
2,77.99107701,74.7613206,74.05246448,74.50344395,69.73106376,64.124096,73.34727143,66.23097863,2,35,1,13,4,5,2,36,4,13,4,2,30,15,25,0,0,0
